price,time
"$3,810.70",Tue Dec 14 15:01:26 2021
"$3,803.93",Tue Dec 14 15:11:27 2021
"$3,782.77",Tue Dec 14 15:21:28 2021
"$3,776.65",Tue Dec 14 15:31:29 2021
"$3,785.67",Tue Dec 14 15:41:30 2021
"$3,789.61",Tue Dec 14 15:51:31 2021
"$3,784.79",Tue Dec 14 16:01:31 2021
"$3,809.75",Tue Dec 14 16:11:32 2021
"$3,800.76",Tue Dec 14 16:21:33 2021
"$3,812.71",Tue Dec 14 16:31:34 2021
"$3,808.97",Tue Dec 14 16:41:34 2021
"$3,808.99",Tue Dec 14 16:51:35 2021
"$3,811.71",Tue Dec 14 17:01:36 2021
"$3,804.16",Tue Dec 14 17:11:37 2021
"$3,809.48",Tue Dec 14 17:21:39 2021
"$3,842.19",Tue Dec 14 17:31:40 2021
"$3,858.57",Tue Dec 14 17:41:42 2021
"$3,854.02",Tue Dec 14 17:51:44 2021
"$3,853.33",Tue Dec 14 18:01:46 2021
"$3,835.45",Tue Dec 14 18:11:48 2021
"$3,836.81",Tue Dec 14 18:23:14 2021
"$3,823.12",Tue Dec 14 18:33:17 2021
"$3,835.37",Tue Dec 14 18:43:24 2021
"$3,832.06",Tue Dec 14 18:53:28 2021
"$3,816.03",Tue Dec 14 19:03:31 2021
"$3,785.88",Tue Dec 14 19:13:36 2021
"$3,783.70",Tue Dec 14 19:23:38 2021
"$3,798.25",Tue Dec 14 19:33:40 2021
"$3,792.31",Tue Dec 14 19:43:41 2021
"$3,783.63",Tue Dec 14 19:53:42 2021
"$3,777.66",Tue Dec 14 20:03:43 2021
"$3,788.70",Tue Dec 14 20:13:44 2021
"$3,805.90",Tue Dec 14 20:23:44 2021
"$3,814.30",Tue Dec 14 20:33:52 2021
"$3,824.79",Tue Dec 14 21:14:11 2021
"$3,791.39",Tue Dec 14 21:24:15 2021
"$3,786.04",Tue Dec 14 21:34:17 2021
"$3,803.30",Tue Dec 14 21:44:19 2021
"$3,847.79",Wed Dec 15 09:34:17 2021
"$3,832.40",Wed Dec 15 09:44:18 2021
"$3,846.25",Wed Dec 15 09:54:18 2021
"$3,872.26",Wed Dec 15 10:04:19 2021
"$3,855.73",Wed Dec 15 10:14:20 2021
"$3,858.74",Wed Dec 15 10:24:20 2021
"$3,861.81",Wed Dec 15 10:34:21 2021
"$3,855.98",Wed Dec 15 10:44:22 2021
"$3,962.45",Wed Dec 15 10:54:23 2021
"$3,729.55",Wed Dec 15 21:12:25 2021
"$3,721.10",Wed Dec 15 21:22:26 2021
"$3,694.81",Wed Dec 15 22:30:06 2021
"$3,713.79",Wed Dec 15 22:40:07 2021
"$3,709.58",Wed Dec 15 22:50:07 2021
"$4,023.05",Thu Dec 16 09:32:27 2021
"$4,012.29",Thu Dec 16 09:42:28 2021
"$4,001.43",Thu Dec 16 09:52:28 2021
"$4,003.62",Thu Dec 16 10:02:29 2021
"$4,013.01",Thu Dec 16 10:12:30 2021
"$4,012.81",Thu Dec 16 10:22:33 2021
"$4,012.91",Thu Dec 16 10:32:34 2021
"$4,014.89",Thu Dec 16 10:42:35 2021
"$4,016.39",Thu Dec 16 10:52:36 2021
"$4,015.08",Thu Dec 16 11:02:38 2021
"$4,007.58",Thu Dec 16 11:12:38 2021
"$4,002.32",Thu Dec 16 11:22:40 2021
"$4,003.44",Thu Dec 16 11:32:41 2021
"$3,989.40",Thu Dec 16 11:42:43 2021
"$4,004.80",Thu Dec 16 11:52:43 2021
"$4,007.14",Thu Dec 16 12:02:44 2021
"$4,005.60",Thu Dec 16 12:12:45 2021
"$4,017.75",Thu Dec 16 12:22:47 2021
"$4,020.52",Thu Dec 16 12:35:20 2021
"$4,030.90",Thu Dec 16 12:45:21 2021
"$4,028.21",Thu Dec 16 12:55:21 2021
"$4,046.73",Thu Dec 16 13:05:23 2021
"$4,033.81",Thu Dec 16 13:15:24 2021
"$4,040.04",Thu Dec 16 13:25:25 2021
"$4,026.54",Thu Dec 16 13:35:25 2021
"$4,025.36",Thu Dec 16 13:45:26 2021
"$4,025.90",Thu Dec 16 13:55:27 2021
"$4,034.32",Thu Dec 16 14:05:28 2021
"$4,031.48",Thu Dec 16 14:15:29 2021
"$4,040.67",Thu Dec 16 14:25:30 2021
"$4,033.15",Thu Dec 16 14:35:31 2021
"$4,030.84",Thu Dec 16 14:45:32 2021
"$4,038.30",Thu Dec 16 14:55:33 2021
"$4,039.76",Thu Dec 16 15:05:34 2021
"$4,041.95",Thu Dec 16 15:15:35 2021
"$4,046.58",Thu Dec 16 15:25:37 2021
"$4,046.15",Thu Dec 16 15:35:37 2021
"$4,053.65",Thu Dec 16 15:45:38 2021
"$4,051.56",Thu Dec 16 15:55:39 2021
"$4,046.56",Thu Dec 16 16:05:40 2021
"$4,047.66",Thu Dec 16 16:15:41 2021
"$4,047.31",Thu Dec 16 16:25:43 2021
"$4,047.64",Thu Dec 16 16:35:44 2021
"$4,050.45",Thu Dec 16 16:45:45 2021
"$4,032.96",Thu Dec 16 16:55:47 2021
"$4,035.04",Thu Dec 16 17:05:48 2021
"$3,969.51",Fri Dec 17 09:36:16 2021
"$3,983.43",Fri Dec 17 09:46:17 2021
"$3,981.29",Fri Dec 17 09:56:18 2021
"$3,978.05",Fri Dec 17 10:06:19 2021
"$3,981.17",Fri Dec 17 10:16:20 2021
"$3,985.85",Fri Dec 17 10:26:21 2021
"$3,978.17",Fri Dec 17 10:36:21 2021
"$3,965.80",Fri Dec 17 10:46:22 2021
"$3,966.35",Fri Dec 17 10:56:23 2021
"$3,968.27",Fri Dec 17 11:06:23 2021
"$3,958.08",Fri Dec 17 11:16:24 2021
"$3,955.09",Fri Dec 17 11:26:25 2021
"$3,960.79",Fri Dec 17 11:36:26 2021
"$3,957.97",Fri Dec 17 11:46:26 2021
"$3,949.26",Fri Dec 17 11:56:27 2021
"$3,953.22",Fri Dec 17 12:06:29 2021
"$3,954.75",Fri Dec 17 12:16:29 2021
"$3,942.22",Fri Dec 17 12:26:30 2021
"$3,928.45",Fri Dec 17 12:36:31 2021
"$3,902.19",Fri Dec 17 12:46:31 2021
"$3,885.02",Fri Dec 17 12:56:32 2021
"$3,881.47",Fri Dec 17 13:06:33 2021
"$3,875.78",Fri Dec 17 13:16:35 2021
"$3,865.94",Fri Dec 17 13:26:37 2021
"$3,877.83",Fri Dec 17 13:36:38 2021
"$3,892.61",Fri Dec 17 13:46:39 2021
"$3,879.52",Fri Dec 17 13:56:40 2021
"$3,882.62",Fri Dec 17 14:06:40 2021
"$3,889.36",Fri Dec 17 14:16:41 2021
"$3,883.04",Fri Dec 17 14:26:42 2021
"$3,888.97",Fri Dec 17 14:36:43 2021
"$3,876.59",Fri Dec 17 14:46:43 2021
"$3,870.83",Fri Dec 17 14:56:44 2021
"$3,884.56",Fri Dec 17 15:06:45 2021
"$3,880.89",Fri Dec 17 15:16:45 2021
"$3,880.17",Fri Dec 17 15:26:46 2021
"$3,879.09",Fri Dec 17 15:36:47 2021
"$3,872.30",Fri Dec 17 15:46:47 2021
"$3,862.51",Fri Dec 17 15:56:48 2021
"$3,824.00",Fri Dec 17 16:06:48 2021
"$3,834.38",Fri Dec 17 16:16:49 2021
"$3,844.60",Fri Dec 17 16:27:26 2021
"$3,820.10",Fri Dec 17 16:37:27 2021
"$3,830.12",Fri Dec 17 16:47:38 2021
"$3,839.55",Fri Dec 17 16:57:39 2021
"$3,848.07",Fri Dec 17 17:07:40 2021
"$3,845.10",Fri Dec 17 17:17:40 2021
"$3,836.28",Fri Dec 17 17:27:41 2021
"$3,830.57",Fri Dec 17 17:37:42 2021
"$3,820.65",Fri Dec 17 17:47:43 2021
"$3,831.94",Fri Dec 17 17:57:44 2021
"$3,842.65",Fri Dec 17 18:07:45 2021
"$3,843.95",Fri Dec 17 18:17:46 2021
"$3,839.17",Fri Dec 17 18:27:47 2021
"$3,827.14",Fri Dec 17 18:37:47 2021
"$3,839.90",Fri Dec 17 18:47:48 2021
"$3,821.43",Fri Dec 17 18:57:49 2021
"$3,839.52",Fri Dec 17 19:07:50 2021
"$3,832.26",Fri Dec 17 19:17:51 2021
"$3,822.79",Fri Dec 17 19:27:51 2021
"$3,808.75",Fri Dec 17 19:37:52 2021
"$3,766.76",Fri Dec 17 19:47:54 2021
"$3,775.11",Fri Dec 17 19:57:54 2021
"$3,779.37",Fri Dec 17 20:07:55 2021
"$3,719.57",Fri Dec 17 20:17:58 2021
"$3,746.27",Fri Dec 17 20:27:59 2021
"$3,715.72",Fri Dec 17 20:37:59 2021
"$3,745.45",Fri Dec 17 20:51:24 2021
"$3,754.69",Fri Dec 17 21:01:26 2021
"$3,799.89",Fri Dec 17 21:11:27 2021
"$3,814.59",Fri Dec 17 21:21:28 2021
"$3,813.26",Fri Dec 17 21:31:30 2021
"$3,947.44",Sun Dec 19 19:04:19 2021
"$3,920.66",Sun Dec 19 19:14:21 2021
"$3,921.51",Sun Dec 19 19:24:21 2021
"$3,927.75",Sun Dec 19 19:34:22 2021
"$3,965.44",Sun Dec 19 19:44:23 2021
"$3,935.72",Sun Dec 19 19:54:23 2021
"$3,937.98",Sun Dec 19 20:04:24 2021
"$3,945.24",Sun Dec 19 20:14:25 2021
"$3,957.20",Sun Dec 19 20:24:26 2021
"$3,945.85",Sun Dec 19 20:34:27 2021
"$3,940.29",Sun Dec 19 20:44:27 2021
"$3,936.55",Sun Dec 19 20:54:29 2021
"$3,937.95",Sun Dec 19 21:04:30 2021
"$3,938.12",Sun Dec 19 21:14:30 2021
"$3,935.06",Sun Dec 19 21:24:32 2021
"$3,925.22",Sun Dec 19 21:34:33 2021
"$3,929.89",Sun Dec 19 21:44:34 2021
"$3,938.29",Sun Dec 19 21:54:36 2021
"$3,943.73",Sun Dec 19 22:04:36 2021
"$3,944.20",Sun Dec 19 22:14:38 2021
"$4,020.14",Tue Dec 21 09:45:23 2021
"$4,033.57",Tue Dec 21 09:55:25 2021
"$4,040.36",Tue Dec 21 10:05:26 2021
"$4,037.32",Tue Dec 21 10:15:27 2021
"$4,029.55",Tue Dec 21 10:25:28 2021
"$4,042.75",Tue Dec 21 10:35:29 2021
"$4,035.48",Tue Dec 21 10:45:32 2021
"$4,023.23",Tue Dec 21 10:55:33 2021
"$4,017.38",Tue Dec 21 11:05:33 2021
"$4,008.15",Tue Dec 21 11:15:35 2021
"$4,007.46",Tue Dec 21 11:25:36 2021
"$4,014.64",Tue Dec 21 11:35:58 2021
"$4,006.75",Tue Dec 21 11:46:41 2021
"$4,005.44",Tue Dec 21 11:56:41 2021
"$4,002.84",Tue Dec 21 12:06:42 2021
"$3,997.37",Tue Dec 21 12:16:43 2021
"$4,011.95",Tue Dec 21 12:27:27 2021
"$4,016.38",Tue Dec 21 12:37:48 2021
"$4,011.62",Tue Dec 21 12:48:31 2021
"$4,016.52",Tue Dec 21 12:59:15 2021
"$4,023.26",Tue Dec 21 13:09:38 2021
"$4,004.75",Tue Dec 21 13:20:00 2021
"$3,998.12",Tue Dec 21 13:30:01 2021
"$4,019.55",Tue Dec 21 13:51:27 2021
"$4,030.48",Tue Dec 21 14:01:28 2021
"$4,026.45",Tue Dec 21 14:11:28 2021
"$4,026.23",Tue Dec 21 14:21:29 2021
"$4,024.53",Tue Dec 21 14:31:30 2021
"$4,017.89",Tue Dec 21 14:41:30 2021
"$4,011.99",Tue Dec 21 14:51:32 2021
"$4,015.79",Tue Dec 21 15:01:33 2021
"$4,023.19",Tue Dec 21 15:11:35 2021
"$4,027.93",Tue Dec 21 15:21:36 2021
"$4,022.22",Tue Dec 21 15:31:37 2021
"$4,014.77",Tue Dec 21 15:41:37 2021
"$4,024.24",Tue Dec 21 15:51:38 2021
"$4,023.73",Tue Dec 21 16:01:39 2021
"$4,031.01",Tue Dec 21 16:11:40 2021
"$4,023.61",Tue Dec 21 16:21:41 2021
"$4,026.43",Tue Dec 21 16:31:42 2021
"$4,024.70",Tue Dec 21 16:41:43 2021
"$4,026.11",Tue Dec 21 16:51:44 2021
"$4,022.85",Tue Dec 21 17:01:44 2021
"$4,026.32",Tue Dec 21 17:11:45 2021
"$4,020.13",Tue Dec 21 17:21:46 2021
"$4,021.33",Tue Dec 21 17:31:47 2021
"$4,020.17",Tue Dec 21 17:41:48 2021
"$4,028.52",Tue Dec 21 17:51:49 2021
"$4,040.25",Tue Dec 21 18:01:50 2021
"$4,053.38",Tue Dec 21 18:11:51 2021
"$4,037.65",Tue Dec 21 18:21:52 2021
"$4,022.24",Tue Dec 21 18:31:53 2021
"$4,017.36",Tue Dec 21 18:41:53 2021
"$4,009.78",Tue Dec 21 18:53:26 2021
"$4,009.69",Tue Dec 21 19:03:27 2021
"$4,014.48",Tue Dec 21 19:13:28 2021
"$4,014.42",Tue Dec 21 19:23:29 2021
"$4,017.34",Tue Dec 21 19:33:30 2021
"$4,010.34",Tue Dec 21 19:43:31 2021
"$4,007.50",Tue Dec 21 19:53:32 2021
"$3,996.38",Tue Dec 21 20:03:33 2021
"$3,998.30",Tue Dec 21 20:13:34 2021
"$4,014.10",Tue Dec 21 20:23:35 2021
"$4,003.53",Tue Dec 21 20:33:36 2021
"$3,999.68",Tue Dec 21 20:43:36 2021
"$4,000.87",Tue Dec 21 20:53:37 2021
"$3,994.88",Tue Dec 21 21:03:38 2021
"$3,975.78",Tue Dec 21 21:13:40 2021
"$3,977.89",Tue Dec 21 21:23:41 2021
"$3,983.14",Tue Dec 21 21:33:43 2021
"$3,984.60",Tue Dec 21 21:43:44 2021
"$3,994.12",Tue Dec 21 21:53:45 2021
"$3,984.10",Tue Dec 21 22:03:46 2021
"$3,980.56",Tue Dec 21 22:13:47 2021
"$3,997.36",Tue Dec 21 22:23:48 2021
"$4,003.38",Tue Dec 21 22:33:49 2021
"$3,994.59",Tue Dec 21 22:43:50 2021
"$4,008.05",Tue Dec 21 22:53:52 2021
"$4,000.40",Tue Dec 21 23:03:52 2021
"$3,996.05",Tue Dec 21 23:13:53 2021
"$3,987.93",Tue Dec 21 23:23:54 2021
"$4,046.34",Wed Dec 22 09:35:53 2021
"$4,047.48",Wed Dec 22 09:46:01 2021
"$4,045.17",Wed Dec 22 09:56:05 2021
"$4,054.50",Wed Dec 22 10:06:06 2021
"$4,051.22",Wed Dec 22 10:16:07 2021
"$4,049.96",Wed Dec 22 10:26:07 2021
"$4,058.44",Wed Dec 22 10:36:08 2021
"$4,050.91",Wed Dec 22 10:46:09 2021
"$4,045.16",Wed Dec 22 10:56:10 2021
"$4,040.73",Wed Dec 22 11:06:11 2021
"$4,043.46",Wed Dec 22 11:16:12 2021
"$4,047.02",Wed Dec 22 11:26:13 2021
"$4,039.65",Wed Dec 22 11:36:14 2021
"$4,030.12",Wed Dec 22 11:46:14 2021
"$4,042.51",Wed Dec 22 11:56:15 2021
"$4,040.23",Wed Dec 22 12:06:16 2021
"$4,044.04",Wed Dec 22 12:16:17 2021
"$4,047.59",Wed Dec 22 12:26:18 2021
"$4,040.74",Wed Dec 22 12:36:19 2021
"$4,043.96",Wed Dec 22 12:46:19 2021
"$4,059.26",Wed Dec 22 12:56:20 2021
"$4,046.73",Wed Dec 22 13:15:14 2021
"$4,050.10",Wed Dec 22 13:25:15 2021
"$4,050.23",Wed Dec 22 13:35:16 2021
"$4,040.28",Wed Dec 22 13:45:17 2021
"$4,045.14",Wed Dec 22 13:55:18 2021
"$4,052.00",Wed Dec 22 14:05:18 2021
"$4,060.36",Wed Dec 22 14:15:19 2021
"$4,056.59",Wed Dec 22 14:25:20 2021
"$4,037.77",Wed Dec 22 14:35:21 2021
"$4,039.72",Wed Dec 22 14:45:22 2021
"$4,029.25",Wed Dec 22 14:55:23 2021
"$4,025.54",Wed Dec 22 15:05:24 2021
"$4,013.38",Wed Dec 22 15:15:25 2021
"$4,013.54",Wed Dec 22 15:25:27 2021
"$4,014.96",Wed Dec 22 15:35:28 2021
"$4,021.61",Wed Dec 22 15:45:29 2021
"$4,023.32",Wed Dec 22 15:55:31 2021
"$4,020.50",Wed Dec 22 16:05:32 2021
"$4,022.45",Wed Dec 22 16:15:33 2021
"$4,023.35",Wed Dec 22 16:25:34 2021
"$4,025.14",Wed Dec 22 16:35:35 2021
"$4,033.26",Wed Dec 22 16:45:36 2021
"$4,031.47",Wed Dec 22 16:55:37 2021
"$4,028.47",Wed Dec 22 17:05:38 2021
"$4,031.26",Wed Dec 22 17:15:38 2021
"$4,020.16",Wed Dec 22 17:25:39 2021
"$4,032.52",Wed Dec 22 17:35:40 2021
"$4,030.91",Wed Dec 22 17:45:41 2021
"$4,011.89",Wed Dec 22 17:55:43 2021
"$3,993.79",Wed Dec 22 18:05:44 2021
"$3,982.12",Wed Dec 22 18:15:45 2021
"$3,989.58",Wed Dec 22 18:25:46 2021
"$3,953.58",Wed Dec 22 18:35:47 2021
"$3,953.23",Wed Dec 22 18:46:57 2021
"$4,001.30",Wed Dec 22 21:30:07 2021
"$4,006.32",Wed Dec 22 21:40:09 2021
"$4,027.91",Wed Dec 22 21:50:13 2021
"$4,016.09",Wed Dec 22 22:00:16 2021
"$4,019.95",Wed Dec 22 22:10:17 2021
"$4,015.80",Wed Dec 22 22:20:18 2021
"$4,009.37",Wed Dec 22 22:30:19 2021
"$3,965.70",Thu Dec 23 09:27:07 2021
"$3,964.57",Thu Dec 23 09:37:12 2021
"$3,957.32",Thu Dec 23 09:47:13 2021
"$3,961.81",Thu Dec 23 09:57:14 2021
"$3,970.59",Thu Dec 23 10:07:15 2021
"$3,967.03",Thu Dec 23 10:17:16 2021
"$3,966.76",Thu Dec 23 10:27:17 2021
"$3,951.56",Thu Dec 23 10:37:18 2021
"$3,962.56",Thu Dec 23 10:47:19 2021
"$3,954.91",Thu Dec 23 10:57:19 2021
"$3,960.39",Thu Dec 23 11:07:20 2021
"$3,952.66",Thu Dec 23 11:17:21 2021
"$3,949.67",Thu Dec 23 11:27:22 2021
"$3,945.01",Thu Dec 23 11:37:23 2021
"$3,950.32",Thu Dec 23 11:47:24 2021
"$3,957.58",Thu Dec 23 11:57:25 2021
"$3,957.59",Thu Dec 23 12:07:26 2021
"$3,949.13",Thu Dec 23 12:17:27 2021
"$3,950.18",Thu Dec 23 12:27:27 2021
"$3,954.00",Thu Dec 23 12:37:29 2021
"$3,957.69",Thu Dec 23 12:47:30 2021
"$3,960.78",Thu Dec 23 12:57:31 2021
"$3,955.85",Thu Dec 23 13:07:33 2021
"$3,945.53",Thu Dec 23 13:17:33 2021
"$3,932.62",Thu Dec 23 13:27:35 2021
"$3,906.58",Thu Dec 23 13:37:35 2021
"$3,998.95",Thu Dec 23 13:47:36 2021
"$3,922.77",Thu Dec 23 13:57:38 2021
"$3,926.60",Thu Dec 23 14:07:38 2021
"$3,930.65",Thu Dec 23 14:17:39 2021
"$3,956.77",Thu Dec 23 20:59:55 2021
"$3,957.15",Thu Dec 23 21:09:57 2021
"$3,951.60",Thu Dec 23 21:19:58 2021
"$3,951.92",Thu Dec 23 21:29:59 2021
"$3,951.31",Thu Dec 23 21:40:00 2021
"$3,968.55",Thu Dec 23 21:50:01 2021
"$3,964.42",Thu Dec 23 22:00:02 2021
"$3,949.49",Thu Dec 23 22:10:04 2021
"$3,956.56",Thu Dec 23 22:20:05 2021
"$3,980.43",Thu Dec 23 22:30:06 2021
"$4,099.10",Fri Dec 24 12:43:23 2021
"$4,091.13",Fri Dec 24 13:08:30 2021
"$4,093.04",Fri Dec 24 13:18:31 2021
"$4,089.70",Fri Dec 24 13:28:32 2021
"$4,090.12",Fri Dec 24 13:38:32 2021
"$4,106.50",Fri Dec 24 13:48:33 2021
"$4,107.36",Fri Dec 24 13:58:34 2021
"$4,107.68",Fri Dec 24 14:08:35 2021
"$4,102.95",Fri Dec 24 14:18:35 2021
"$4,101.17",Fri Dec 24 14:28:36 2021
"$4,100.04",Fri Dec 24 14:38:37 2021
"$4,106.53",Fri Dec 24 14:48:38 2021
"$4,111.17",Fri Dec 24 14:58:39 2021
"$4,104.12",Fri Dec 24 15:08:40 2021
"$4,107.79",Fri Dec 24 15:18:41 2021
"$4,108.56",Fri Dec 24 15:28:42 2021
"$4,111.64",Fri Dec 24 15:38:44 2021
"$4,102.56",Fri Dec 24 15:48:45 2021
"$4,093.36",Fri Dec 24 15:58:45 2021
"$4,091.51",Fri Dec 24 16:08:47 2021
"$4,096.04",Fri Dec 24 16:18:48 2021
"$4,096.56",Fri Dec 24 16:28:48 2021
"$4,092.79",Fri Dec 24 16:38:49 2021
"$4,097.16",Fri Dec 24 16:48:50 2021
"$4,107.85",Fri Dec 24 16:58:51 2021
"$4,104.78",Fri Dec 24 17:08:52 2021
"$4,096.02",Fri Dec 24 17:18:54 2021
"$4,088.26",Fri Dec 24 17:28:54 2021
"$4,091.88",Fri Dec 24 17:38:56 2021
"$4,086.04",Fri Dec 24 18:50:13 2021
"$4,086.29",Fri Dec 24 19:00:14 2021
"$4,085.49",Fri Dec 24 19:10:15 2021
"$4,093.39",Fri Dec 24 19:20:16 2021
"$4,090.94",Fri Dec 24 19:30:16 2021
"$4,092.35",Fri Dec 24 19:40:17 2021
"$4,113.48",Fri Dec 24 19:50:18 2021
"$4,109.48",Fri Dec 24 20:00:20 2021
"$4,107.72",Fri Dec 24 20:10:21 2021
"$4,107.08",Fri Dec 24 20:20:22 2021
"$4,105.54",Fri Dec 24 20:30:24 2021
"$4,057.85",Fri Dec 24 20:40:25 2021
"$4,070.97",Fri Dec 24 20:50:27 2021
"$4,081.62",Fri Dec 24 21:00:27 2021
"$4,086.57",Fri Dec 24 21:10:29 2021
"$4,080.19",Fri Dec 24 21:20:31 2021
"$4,086.77",Fri Dec 24 21:30:32 2021
"$4,102.42",Fri Dec 24 21:40:33 2021
"$4,108.60",Fri Dec 24 21:50:33 2021
"$4,103.23",Fri Dec 24 22:00:34 2021
"$4,097.26",Fri Dec 24 22:10:35 2021
"$4,083.10",Fri Dec 24 22:20:58 2021
"$4,070.66",Sat Dec 25 19:53:32 2021
"$4,069.91",Sat Dec 25 20:03:33 2021
"$4,069.18",Sat Dec 25 20:13:34 2021
"$4,065.70",Sat Dec 25 20:23:35 2021
"$4,067.41",Sat Dec 25 20:33:36 2021
"$4,073.62",Sat Dec 25 20:43:38 2021
"$4,075.25",Sat Dec 25 21:06:56 2021
"$4,078.89",Sat Dec 25 21:16:57 2021
"$4,080.26",Sat Dec 25 21:52:03 2021
"$4,088.92",Sat Dec 25 22:02:04 2021
"$4,088.83",Sat Dec 25 22:12:05 2021
"$4,077.43",Sat Dec 25 22:22:06 2021
"$4,071.65",Sat Dec 25 22:32:07 2021
"$4,069.98",Sat Dec 25 22:42:08 2021
"$4,062.57",Sat Dec 25 22:52:09 2021
"$4,055.37",Sun Dec 26 17:01:08 2021
"$4,044.91",Sun Dec 26 17:11:09 2021
"$4,034.42",Sun Dec 26 17:21:10 2021
"$4,037.81",Sun Dec 26 17:31:09 2021
"$4,036.65",Sun Dec 26 17:41:09 2021
"$4,045.04",Sun Dec 26 17:51:10 2021
"$4,039.22",Sun Dec 26 18:01:11 2021
"$4,041.46",Sun Dec 26 18:13:12 2021
"$4,049.02",Sun Dec 26 18:23:13 2021
"$4,052.73",Sun Dec 26 18:33:13 2021
"$4,046.13",Sun Dec 26 18:48:23 2021
"$4,052.45",Sun Dec 26 18:58:24 2021
"$4,049.31",Sun Dec 26 19:08:26 2021
"$4,039.26",Sun Dec 26 19:18:27 2021
"$4,035.70",Sun Dec 26 19:28:46 2021
"$4,041.88",Sun Dec 26 19:38:47 2021
"$4,045.33",Sun Dec 26 19:48:48 2021
"$4,054.36",Sun Dec 26 20:40:41 2021
"$4,057.16",Sun Dec 26 20:54:39 2021
"$4,064.92",Sun Dec 26 21:04:40 2021
"$4,061.08",Sun Dec 26 21:14:40 2021
"$4,052.41",Sun Dec 26 21:24:41 2021
"$4,054.42",Sun Dec 26 21:34:42 2021
"$4,061.12",Sun Dec 26 21:44:43 2021
"$4,053.90",Sun Dec 26 21:54:44 2021
"$4,058.27",Sun Dec 26 22:04:45 2021
"$4,077.71",Mon Dec 27 08:37:59 2021
"$4,076.77",Mon Dec 27 08:48:00 2021
"$4,080.21",Mon Dec 27 08:59:12 2021
"$4,087.98",Mon Dec 27 09:09:13 2021
"$4,086.20",Mon Dec 27 09:19:14 2021
"$4,082.46",Mon Dec 27 09:29:15 2021
"$4,078.77",Mon Dec 27 09:39:16 2021
"$4,077.57",Mon Dec 27 09:49:16 2021
"$4,073.24",Mon Dec 27 09:59:17 2021
"$4,071.63",Mon Dec 27 10:09:19 2021
"$4,072.67",Mon Dec 27 10:19:20 2021
"$4,071.70",Mon Dec 27 10:29:21 2021
"$4,069.06",Mon Dec 27 10:39:21 2021
"$4,068.57",Mon Dec 27 10:49:22 2021
"$4,068.47",Mon Dec 27 10:59:23 2021
"$4,069.90",Mon Dec 27 11:09:24 2021
"$4,069.03",Mon Dec 27 11:19:25 2021
"$4,067.09",Mon Dec 27 11:29:26 2021
"$4,064.06",Mon Dec 27 11:39:27 2021
"$4,057.57",Mon Dec 27 11:49:27 2021
"$4,064.62",Mon Dec 27 11:59:28 2021
"$4,063.98",Mon Dec 27 12:09:29 2021
"$4,071.56",Mon Dec 27 12:19:30 2021
"$4,069.87",Mon Dec 27 12:29:30 2021
"$4,066.00",Mon Dec 27 12:39:32 2021
"$4,068.12",Mon Dec 27 12:49:33 2021
"$4,072.48",Mon Dec 27 12:59:34 2021
"$4,065.42",Mon Dec 27 13:09:35 2021
"$4,057.96",Mon Dec 27 13:19:36 2021
"$4,052.45",Mon Dec 27 13:29:37 2021
"$4,053.18",Mon Dec 27 13:39:38 2021
"$4,064.04",Mon Dec 27 13:49:38 2021
"$4,038.48",Mon Dec 27 14:37:06 2021
"$4,035.27",Mon Dec 27 14:47:06 2021
"$4,042.58",Mon Dec 27 14:57:07 2021
"$4,046.32",Mon Dec 27 15:07:08 2021
"$4,046.33",Mon Dec 27 15:17:09 2021
"$4,051.85",Mon Dec 27 15:27:10 2021
"$4,054.73",Mon Dec 27 15:37:11 2021
"$4,060.51",Mon Dec 27 15:47:12 2021
"$4,060.39",Mon Dec 27 15:57:13 2021
"$4,056.96",Mon Dec 27 16:07:13 2021
"$4,050.14",Mon Dec 27 16:17:14 2021
"$4,064.53",Mon Dec 27 16:27:15 2021
"$4,069.12",Mon Dec 27 16:37:16 2021
"$4,065.59",Mon Dec 27 16:47:16 2021
"$4,064.99",Mon Dec 27 16:57:17 2021
"$4,058.61",Mon Dec 27 17:07:18 2021
"$4,062.07",Mon Dec 27 17:17:19 2021
"$4,053.03",Mon Dec 27 17:27:19 2021
"$4,058.95",Mon Dec 27 17:37:20 2021
"$4,051.28",Mon Dec 27 17:47:21 2021
"$4,044.67",Mon Dec 27 17:57:21 2021
"$4,069.38",Mon Dec 27 18:07:22 2021
"$4,084.72",Mon Dec 27 18:17:23 2021
"$4,081.11",Mon Dec 27 18:27:23 2021
"$4,085.32",Mon Dec 27 18:37:24 2021
"$4,078.54",Mon Dec 27 18:47:25 2021
"$4,080.56",Mon Dec 27 18:57:26 2021
"$4,083.42",Mon Dec 27 19:07:26 2021
"$4,089.01",Mon Dec 27 19:17:27 2021
"$4,094.43",Mon Dec 27 19:27:29 2021
"$4,094.30",Mon Dec 27 19:37:30 2021
"$4,093.32",Mon Dec 27 19:47:31 2021
"$4,099.37",Mon Dec 27 19:57:32 2021
"$4,088.21",Mon Dec 27 20:07:33 2021
"$4,095.87",Mon Dec 27 20:17:33 2021
"$4,096.59",Mon Dec 27 20:27:34 2021
"$4,102.18",Mon Dec 27 20:37:35 2021
"$4,109.41",Mon Dec 27 20:47:36 2021
"$4,101.18",Mon Dec 27 20:57:38 2021
"$4,098.40",Mon Dec 27 21:07:39 2021
"$4,093.02",Mon Dec 27 21:23:30 2021
